AbsMinZ,AbsMinX,AbsMedianZ,AbsMeanZ,AbsMedianY,AbsMeanY,MedianZ,AbsMinY,AvgZ,AvgX,Label
0.00927673,0.006154148,0.82248176,0.82606802,0.432468214,0.526696342,0.091204394,0.001692033,0.118266617,0.671361049,2
0.835056335,0.253530417,0.825919917,0.820180589,0.407348575,0.404078898,0.089437956,0.401705318,0.089065163,0.640995598,1
0.852892118,0.29602663,0.826371665,0.821082908,0.394209084,0.390844618,0.089205859,0.403681306,0.088604786,0.648545425,1
0.854635734,0.279720596,0.829419911,0.824374025,0.399141404,0.395579805,0.087639747,0.414010005,0.086925606,0.641746994,1
0.855111232,0.281652949,0.830365844,0.824722277,0.402292962,0.397647659,0.08715375,0.417942403,0.086747922,0.639690225,1
0.859217892,0.279818084,0.828547582,0.82337362,0.404359368,0.400654082,0.088087928,0.421240989,0.087436028,0.638593123,1
0.857994185,0.275727398,0.828374587,0.823127652,0.402249639,0.398348915,0.088176808,0.417678069,0.087561525,0.641179698,1
0.859741064,0.292018092,0.827699959,0.821940486,0.401082777,0.397611375,0.088523415,0.414075833,0.088167236,0.643115473,1
0.119302759,0.000372696,0.249953781,0.261351891,0.901900303,0.890470569,0.646070213,0.540897448,0.64497189,0.501035704,0
0.008822334,0.007730212,0.608837007,0.66980605,0.68262993,0.645123532,0.763613783,0.00762592,0.564533569,0.506747692,2
0.029595307,0.001966929,0.821038439,0.838386268,0.396295585,0.415432461,0.091945936,0.002322439,0.086614466,0.662371415,2
0.833601396,0.230363308,0.828806541,0.823742424,0.420596763,0.419675234,0.087954881,0.417003433,0.087247858,0.622197263,1
0.850004215,0.235472252,0.830110637,0.826609137,0.423042472,0.419095758,0.087284869,0.436190043,0.085785215,0.619828519,1
0.864730802,0.244114113,0.832777545,0.827679668,0.418933153,0.414818501,0.085914679,0.434206867,0.085239014,0.620764137,1
0.846005188,0.242144837,0.832989222,0.825613523,0.416879303,0.413918053,0.085805925,0.432503235,0.086293194,0.622330569,1
0.86721451,0.255330464,0.842411228,0.836676827,0.38742037,0.384808642,0.080965136,0.397820432,0.080648519,0.63297506,1
0.87937783,0.272727354,0.846718615,0.841411174,0.372682095,0.369871207,0.078752109,0.387229848,0.078232979,0.633068057,1
0.883022147,0.270822976,0.849901694,0.844250062,0.367844138,0.364753282,0.077116724,0.383607878,0.076784533,0.632354041,1
0.229710694,0.16961768,0.244908563,0.252398187,0.897841434,0.928030053,0.643478107,0.938236727,0.640403567,0.362884812,0
0.000195901,0.016816167,0.364577949,0.447286141,0.887532855,0.671070031,0.64260134,0.006269286,0.496309161,0.381399193,2
0.396906692,0.3163548,0.749386289,0.767525628,0.291154344,0.29351423,0.128759003,0.018601361,0.115930567,0.203956782,2
0.629642651,0.478263276,0.700536628,0.691974961,0.16733675,0.169311059,0.153856726,0.026731859,0.154477727,0.162993613,1
0.697333049,0.645667397,0.683878046,0.680775776,0.13849876,0.137833679,0.162415486,0.12572052,0.16019173,0.154540815,1
0.704837966,0.671514298,0.682643192,0.679607004,0.134940447,0.134078668,0.163049923,0.13144213,0.160788056,0.153297212,1
0.715782705,0.661652503,0.69341733,0.689020368,0.14332369,0.141784537,0.157514442,0.132767657,0.155985208,0.160419581,1
0.711261412,0.667564539,0.696648845,0.692185308,0.141605521,0.141308484,0.155854172,0.133731814,0.154370404,0.161380788,1
0.700365216,0.651443843,0.695725969,0.691808073,0.142373674,0.143705798,0.156328322,0.096749329,0.154562876,0.161383474,1
0.715643845,0.65776251,0.696854621,0.693828287,0.145035843,0.141665959,0.155748449,0.126207701,0.15353213,0.162829582,1
0.096855142,0.075740989,0.172356452,0.16794707,0.897459729,0.884350771,0.606202663,0.560907389,0.597315256,0.570686564,0
0.003203743,0.000106151,0.378535792,0.433658135,0.729526707,0.671706818,0.669294197,0.065398115,0.554253101,0.623999825,2
0.160733339,9.42E-05,0.808701907,0.843220909,0.510306461,0.610416893,0.101314398,0.007824598,0.107238194,0.437806772,2
0.738300475,0.152937703,0.804667211,0.796269838,0.478154327,0.47576854,0.10035706,0.483401808,0.101264811,0.380682851,1
0.82990098,0.176889952,0.807537869,0.802594949,0.472300025,0.468159297,0.098882188,0.477299964,0.098037639,0.392054867,1
0.835943734,0.202508006,0.808788138,0.803736474,0.471545169,0.468019201,0.098239831,0.488118632,0.097455214,0.390748281,1
0.840333534,0.207516194,0.807838178,0.802983634,0.471501051,0.467069832,0.098727897,0.493058286,0.097839325,0.391023603,1
0.839558018,0.200074347,0.808715384,0.803558994,0.472315411,0.468318385,0.098277211,0.494853521,0.097545767,0.393311788,1
0.83935552,0.198355178,0.809000309,0.804074041,0.471927994,0.46775697,0.098130823,0.492719378,0.097282982,0.392522766,1
0.836769324,0.202314101,0.809516052,0.803959481,0.471600458,0.467517849,0.097865847,0.495564112,0.097341433,0.393433168,1
0.139916578,0.018297373,0.174639808,0.186282406,0.891393218,0.877920332,0.607375794,0.845160409,0.606670237,0.577551451,0
0.011817591,0.004385032,0.501612081,0.562666315,0.700534543,0.596144895,0.714976233,0.002144712,0.525303089,0.674611613,2
0.044257953,0.008506292,0.767239615,0.792243313,0.5100752,0.551755593,0.119586414,0.001939421,0.108541445,0.341067928,2
0.721661506,0.023749763,0.807282066,0.799493025,0.469646402,0.461318811,0.099013613,0.362777333,0.09962029,0.36149572,1
0.812815774,0.240043518,0.804614799,0.801071345,0.455926025,0.450516796,0.100383988,0.461999078,0.098815006,0.367036002,1
0.828727213,0.253959456,0.805219537,0.800032782,0.450927731,0.447288043,0.100073289,0.470560044,0.099344897,0.365184853,1
0.832605336,0.25806822,0.804967302,0.799645346,0.451891339,0.44772574,0.100202881,0.469644026,0.099542573,0.364187248,1
0.835227136,0.256933515,0.805199956,0.800012895,0.451341874,0.447150582,0.100083349,0.467654185,0.099355044,0.364765329,1
0.834696284,0.261927368,0.806553941,0.801124693,0.449873206,0.445565654,0.099387706,0.469846499,0.098787787,0.364305295,1
0.833801838,0.25700631,0.804317405,0.799356535,0.451669709,0.44808506,0.100536781,0.474425803,0.099689929,0.366020713,1
0.000146078,0.01993641,0.034646681,0.057073254,0.929063896,0.921704015,0.495974185,0.826140566,0.480596681,0.440541569,0
0.013916224,0.000571641,0.561344726,0.694929596,0.684482498,0.629280528,0.806055026,0.008426301,0.746730055,0.360025641,2
0.574556463,0.306641367,0.799133433,0.793806663,0.113794967,0.160013007,0.928224866,0.006011165,0.916638836,0.255712484,2
0.82604524,0.464214514,0.798449443,0.793258212,0.109147892,0.10826089,0.927873449,0.100177305,0.916359007,0.263903561,1
0.829049997,0.466477226,0.799207588,0.794036841,0.102634534,0.102758235,0.928262965,0.101738202,0.916756276,0.263558607,1
0.828505597,0.436113884,0.800096696,0.794840589,0.09927106,0.097063849,0.928719766,0.083261901,0.917166361,0.26636403,1
0.806373149,0.396784739,0.800392541,0.79433169,0.10653544,0.100980017,0.928871764,0.078800422,0.916906713,0.264323089,1
0.817283275,0.418437697,0.805294121,0.799490936,0.109773721,0.108864556,0.931390072,0.082998723,0.919539043,0.270415339,1
0.837586713,0.450721447,0.805068217,0.800087266,0.104069235,0.102992257,0.931274008,0.099914227,0.9198433,0.271427737,1
0.837535474,0.45207803,0.804509529,0.799267164,0.107260549,0.105770444,0.930986968,0.100988547,0.919424871,0.270672616,1
0.000165543,0.012170291,0.0755927,0.10852673,0.958131987,0.943371112,0.474937153,0.530453611,0.452444704,0.535068774,2
0.014203163,0.000139419,0.355697087,0.61925117,0.770341453,0.699375349,0.664416574,0.000563006,0.738332844,0.411545233,2
0.540596388,0.213438985,0.829955834,0.820889398,0.221710775,0.234986,0.944060638,0.003491649,0.930456881,0.306712033,2
0.858850543,0.300518695,0.833615672,0.828881832,0.237625759,0.236236495,0.94594097,0.227763721,0.934534748,0.339907256,1
0.871579111,0.306480488,0.840228738,0.835391927,0.225279444,0.223055875,0.949338597,0.226170139,0.937856303,0.33760984,1
0.877202186,0.315918158,0.844151712,0.838800109,0.212548583,0.209947926,0.951354122,0.209280382,0.939595212,0.337576846,1
0.855111368,0.305022109,0.843368393,0.837365682,0.214106931,0.210618625,0.950951672,0.175020745,0.938863344,0.335773761,1
0.852998413,0.297831622,0.839971186,0.832871859,0.215083606,0.211654489,0.949206273,0.192376183,0.936570524,0.328284389,1
0.877413763,0.304784953,0.845319159,0.839847351,0.208099231,0.207528505,0.951953927,0.211972207,0.940129532,0.338638251,1
0.878062451,0.315392233,0.844321484,0.838773406,0.213385346,0.211311555,0.951441346,0.210984324,0.939581588,0.338179557,1
0.000456182,0.00118686,0.036873851,0.053829028,0.931497117,0.913606605,0.494829921,0.666993554,0.480665711,0.463252304,0
0.036042896,0.001743974,0.522049691,0.613821274,0.752920535,0.685208006,0.785866229,0.00239681,0.735476784,0.360101791,2
0.634741426,0.334735103,0.80293551,0.800244321,0.127166718,0.158080751,0.930178277,0.013216868,0.919923432,0.255535943,2
0.834912565,0.437991392,0.807575644,0.802226911,0.133525006,0.13096706,0.932562261,0.120781083,0.920934981,0.272833526,1
0.819031477,0.408314863,0.808453199,0.80323011,0.13383134,0.132109086,0.933013126,0.112216437,0.92144683,0.273911085,1
0.837849841,0.415537288,0.808661058,0.803885802,0.144984543,0.143799978,0.933119919,0.118156987,0.921781374,0.277037509,1
0.838854131,0.439609013,0.809884626,0.804391301,0.139925541,0.138105049,0.933748557,0.135800843,0.922039288,0.275765926,1
0.804625399,0.409304904,0.800692763,0.795757257,0.116554229,0.118745179,0.92902601,0.045715251,0.91763406,0.268858087,1
0.817135936,0.448666741,0.795045643,0.790761328,0.144476407,0.137517371,0.926124663,0.10841566,0.915085057,0.26238591,1
0.821389655,0.433544396,0.79937521,0.793065563,0.151514897,0.1491359,0.928349084,0.138335055,0.916260715,0.265139452,1
0.233305767,0.011906049,0.225148567,0.230646872,0.889030819,0.884218316,0.398099121,0.928797301,0.389854701,0.482572754,0
0.00284034,4.06E-05,0.154450161,0.15073611,0.855485901,0.776912283,0.439980399,0.483950816,0.455036165,0.499621171,2
0.007232408,0.001707574,0.709323665,0.786291213,0.379499758,0.41588557,0.882082872,0.001304742,0.903629444,0.806461006,2
0.650253871,0.411361833,0.691601845,0.687676938,0.39167766,0.392278688,0.872977848,0.385186593,0.862489752,0.737525222,1
0.686433747,0.463668647,0.6886814,0.685411562,0.399841327,0.395472186,0.871477397,0.382136672,0.861333921,0.737196756,1
0.707418377,0.464723712,0.690414819,0.68659076,0.403876353,0.399193598,0.872367984,0.405646737,0.861935566,0.734208834,1
0.71275185,0.460236477,0.689883899,0.685142065,0.399612405,0.396394373,0.872095211,0.412292353,0.861196419,0.735324497,1
0.713689566,0.47211742,0.689132343,0.684956489,0.399333796,0.395179307,0.87170908,0.407462945,0.861101735,0.737409728,1
0.669373384,0.409265271,0.683039051,0.678108397,0.39360862,0.390634966,0.868578501,0.393407689,0.857607729,0.742627887,1
0.691304518,0.473693636,0.675077073,0.673662468,0.389284796,0.385806352,0.864487837,0.401951624,0.855339345,0.749678703,1
0.233521686,0.289708714,0.236457173,0.240802229,0.847826881,0.837604042,0.392289044,0.851171027,0.384673275,0.344494277,0
0.035466942,0.009207132,0.158067146,0.383348901,0.786473929,0.747882501,0.45335253,0.004549944,0.576343928,0.475958278,2
0.010698208,0.020090026,0.71235192,0.715279818,0.456737686,0.466686432,0.883638714,0.005276496,0.875903111,0.702588237,2
0.717587202,0.318909181,0.725495359,0.720961875,0.447633123,0.443945087,0.890391481,0.456864248,0.879472259,0.66960923,1
0.735968595,0.338347871,0.728632367,0.723138953,0.442220038,0.43806164,0.892003196,0.452483372,0.880583039,0.6716769,1
0.75145408,0.344318509,0.725491766,0.720673426,0.444546251,0.440557381,0.890389635,0.457169718,0.879325088,0.672279219,1
0.75237118,0.348347218,0.728045079,0.722946227,0.441703638,0.438100641,0.891701463,0.457157547,0.880484707,0.67196714,1
0.753401502,0.341357423,0.726576362,0.721797963,0.442207111,0.438636484,0.890946873,0.456344189,0.879898845,0.671949704,1
0.727427799,0.30895743,0.726117289,0.720811802,0.444242131,0.439617913,0.890711013,0.439455531,0.87939569,0.671269122,1
0.753359819,0.25611279,0.732770867,0.731933679,0.441451207,0.437604258,0.894129453,0.452941733,0.885070249,0.659431135,1
0.168711618,0.254232292,0.206082628,0.205120267,0.856661616,0.848758545,0.40789472,0.836773889,0.402878783,0.35222124,0
0.004130455,0.040217589,0.15272812,0.281728417,0.823121535,0.767907192,0.464404334,0.011243145,0.530919327,0.461698132,2
0.023958982,0.000776363,0.730655483,0.748033997,0.460892568,0.491565693,0.893042622,0.004709415,0.893284889,0.700676984,2
0.708313361,0.306570346,0.737590022,0.730662742,0.434100752,0.43202215,0.896605414,0.427049359,0.884421797,0.668633134,1
0.746839715,0.315772049,0.734487004,0.729632417,0.430101503,0.428072903,0.895011161,0.439560286,0.883896108,0.668193479,1
0.714746233,0.344291332,0.727079652,0.720752035,0.422028174,0.417939008,0.89120545,0.432429943,0.879365195,0.688942592,1
0.753456102,0.356243007,0.733834337,0.729001787,0.418529097,0.415453025,0.894675837,0.434237916,0.883574351,0.679282771,1
0.760282154,0.296408254,0.736215206,0.732252458,0.418353234,0.41449903,0.895899068,0.430735987,0.885232895,0.675407747,1
0.766310075,0.296286033,0.737476395,0.733639848,0.420688478,0.417315187,0.896547035,0.428367302,0.885940764,0.670779703,1
0.761583877,0.334379523,0.741817948,0.735296943,0.419809785,0.416901589,0.898777615,0.437932952,0.886786241,0.671183648,1
0.22866535,0.16864071,0.24861711,0.244508088,0.890222341,0.880174702,0.386041576,0.928682262,0.382782487,0.41062184,0
0.00038654,0.031513473,0.205970699,0.171847169,0.892806241,0.893589445,0.407952226,0.861735946,0.420653477,0.431499329,0
0.011967794,0.001623468,0.374024361,0.615234549,0.7080993,0.660747428,0.508321976,0.00161488,0.70635096,0.619185737,2
0.55824313,0.160189072,0.785664731,0.776500744,0.402370117,0.414790529,0.921304987,0.314324879,0.907809079,0.664830694,2
0.792914981,0.303785083,0.778448164,0.772911503,0.400256676,0.398384173,0.917597297,0.403189257,0.905977791,0.655982323,1
0.803717779,0.298808289,0.779276062,0.77432515,0.400000078,0.397039414,0.918022649,0.404689005,0.906699056,0.655727858,1
0.808116059,0.315568102,0.77918379,0.773791031,0.396172928,0.39297672,0.917975242,0.413297769,0.90642654,0.657421455,1
0.80766179,0.316641511,0.781467739,0.776427822,0.39311472,0.38902254,0.919148678,0.407390399,0.907771873,0.65826661,1
0.806621238,0.312449217,0.780431333,0.775107188,0.398116898,0.394073931,0.918616199,0.408459503,0.907098065,0.654986371,1
0.812281637,0.317503533,0.780311319,0.77525727,0.394167438,0.389561976,0.918554538,0.402958937,0.907174639,0.656309049,1
0.229626825,0.065510753,0.242205736,0.238844278,0.90674282,0.900966563,0.389335578,0.955441198,0.385672253,0.460935257,0
0.039245594,0.000939047,0.144230208,0.14738041,0.931279812,0.924122544,0.439672933,0.796125024,0.432338582,0.496277799,2
0.043781457,0.002067934,0.63398709,0.697445264,0.312608316,0.43322455,0.843376841,0.007962111,0.820345802,0.759394272,2
0.697036654,0.216493283,0.770086445,0.761331891,0.357508432,0.388306168,0.913301256,0.231567076,0.900069687,0.683158502,2
0.783373523,0.37415344,0.771548692,0.766862576,0.351535265,0.347784125,0.914052522,0.341470461,0.902891532,0.692005143,1
0.794836377,0.383847124,0.771535787,0.766156571,0.350579516,0.347000952,0.914045891,0.343987277,0.902531317,0.692316266,1
0.799770551,0.383067316,0.774631655,0.769571946,0.346203664,0.342944244,0.91563647,0.35867601,0.904273895,0.689931044,1
0.79900269,0.344519721,0.774314584,0.770919497,0.353242525,0.34814783,0.915473567,0.355620303,0.904961438,0.686742392,1
0.802835739,0.357694571,0.77779477,0.773285063,0.36024702,0.357475107,0.917261599,0.370153843,0.906168387,0.680759128,1
0.80550647,0.357403189,0.781393119,0.775823599,0.353461779,0.349895158,0.91911034,0.36354862,0.907463589,0.679799641,1
0.245015878,0.070606209,0.239712794,0.239316148,0.904950791,0.896884319,0.390616389,0.949292112,0.385431497,0.54066421,0
0.098420779,0.085127424,0.222408489,0.20018278,0.912525947,0.908551816,0.399506904,0.949115151,0.405397968,0.556043232,0
0.002286956,0.000336242,0.170591899,0.382228829,0.895006722,0.800990322,0.483926197,0.007095194,0.600346772,0.64919028,2
0.226793753,0.044314502,0.770039886,0.787101632,0.295163054,0.315706245,0.913277335,0.003561421,0.913217822,0.746063036,2
0.723154683,0.421132099,0.745670631,0.738317108,0.30412653,0.308471123,0.900757027,0.299302225,0.888327177,0.741690534,1
0.751692955,0.439503958,0.749037874,0.744914231,0.303591186,0.301865337,0.902487031,0.302905651,0.891693135,0.731879831,1
0.775316149,0.471113488,0.75033796,0.745466743,0.300769505,0.297721904,0.903154982,0.303102937,0.891975035,0.734767723,1
0.744111641,0.451289265,0.746987989,0.74221064,0.319134678,0.314326332,0.901433852,0.305835372,0.890313719,0.729740182,1
0.764995246,0.453355351,0.74614853,0.741669306,0.323878291,0.320221026,0.901002559,0.328907927,0.890037522,0.728739461,1
0.775708834,0.461527543,0.749326558,0.744750055,0.320766983,0.317900518,0.90263535,0.327974149,0.891609369,0.72845088,1
0.022286077,0.057607077,0.024908041,0.03132562,0.910216139,0.903563125,0.530447389,0.949363731,0.527608805,0.445936252,0
0.004036998,0.002183804,0.091942228,0.195551303,0.858473198,0.742677516,0.544833366,0.013659448,0.500773178,0.401143996,2
0.051581025,0.002239365,0.596969638,0.719498689,0.597708549,0.612765174,0.207685793,0.005172867,0.160735861,0.721817547,2
0.595216972,0.400984496,0.609653541,0.605361997,0.605791662,0.598930429,0.200550164,0.591844396,0.198669047,0.707174672,1
0.629752641,0.421628199,0.609798162,0.605597252,0.604607129,0.599231631,0.200475862,0.63271001,0.198549017,0.707704522,1
0.633215025,0.418933069,0.610725663,0.606759714,0.605064976,0.599844081,0.199999335,0.635077028,0.19795591,0.707136888,1
0.633287066,0.420827805,0.60974291,0.606027219,0.604961805,0.599550831,0.200504249,0.635818709,0.19832964,0.706900197,1
0.63304492,0.416803443,0.610676943,0.606415194,0.605287134,0.600005634,0.200024366,0.634853435,0.198131689,0.706811685,1
